name,street,city,age,email,price_issue,quality_issue,service_issue,delivery_issue,description_issue,product_code,quarter
Noah Blue,369 Spruce Street,Willow City,38,noah.blue@example.com,False,True,True,False,False,F,2023-Q1
Emma Green,741 Ash Avenue,Maple Town,32,emma.green@example.com,True,False,False,True,False,G,2023-Q2
William Purple,963 Cedar Road,Birch City,35,william.purple@example.com,False,False,True,False,True,H,2023-Q3
Karen Harris,951 Cherry Street,Springfield,34,karen.harris@example.com,False,False,True,False,False,G,2023-Q2
Kevin Harris Jr.,951 Cherry Street,Springfield,18,kevin.harris.jr@example.com,False,True,False,False,False,G,2023-Q2
Katherine Harris,951 Cherry Street,Springfield,40,katherine.harris@example.com,False,False,True,False,False,G,2023-Q2
Kevin Harris Sr.,951 Cherry Street,Springfield,60,kevin.harris.sr@example.com,True,False,False,False,False,G,2023-Q2
Kelly Harris,951 Cherry Street,Springfield,28,kelly.harris@example.com,False,False,True,True,False,G,2023-Q2
John Doe,123 Maple Avenue,Rivertown,45,john.doe@example.com,True,False,False,False,False,A,2023-Q1
Jane Smith,456 Oak Street,Lakeside,29,jane.smith@example.com,False,True,False,False,False,B,2023-Q3
Alice Johnson,789 Pine Road,Hilltop,37,alice.johnson@example.com,False,False,False,True,False,C,2022-Q4
Bob Brown,321 Birch Lane,Valleyview,50,bob.brown@example.com,False,False,False,False,True,D,2023-Q2
Charlie Green,654 Cedar Court,Mountainville,42,charlie.green@example.com,True,True,False,False,False,E,2023-Q1
Diana White,987 Elm Street,Seaside,33,diana.white@example.com,False,False,True,False,True,F,2023-Q3
Evan Black,159 Spruce Avenue,Riverside,27,evan.black@example.com,True,False,False,True,False,H,2023-Q2
Fiona Blue,753 Willow Way,Forestville,39,fiona.blue@example.com,False,True,True,False,False,A,2023-Q4
George Red,852 Aspen Drive,Clifftown,31,george.red@example.com,False,False,False,True,True,B,2023-Q2
Hannah Yellow,951 Cherry Street,Springfield,36,hannah.yellow@example.com,True,False,False,False,False,C,2023-Q1
Ian Purple,147 Cypress Circle,Baytown,44,ian.purple@example.com,False,True,False,False,True,D,2023-Q3
Julia Orange,258 Redwood Road,Summerville,38,julia.orange@example.com,False,False,True,True,False,E,2023-Q2
Kyle Pink,369 Fir Street,Brookside,26,kyle.pink@example.com,True,False,False,False,True,F,2023-Q4
Laura Gray,951 Cherry Street,Springfield,36,laura.gray@example.com,False,True,False,False,False,G,2023-Q2
Michael Cyan,753 Willow Way,Forestville,41,michael.cyan@example.com,False,False,True,False,True,H,2023-Q1
Laura Anderson,753 Willow Way,Lakeside,34,laura.anderson@example.com,False,True,True,False,False,A,2023-Q4
Linda Johnson,753 Willow Way,Lakeside,36,linda.johnson@example.com,True,False,True,True,False,A,2023-Q4
Liam Anderson,754 Willow Way,Lakeside,38,liam.anderson@example.com,True,False,False,False,True,A,2023-Q4
Linda Smith,753 Willow Way,Lakeside,36,linda.smith@example.com,False,False,True,False,True,A,2023-Q4
Lindsey Anderson,755 Willow Way,Lakeside,35,lindsey.anderson@example.com,True,True,False,False,False,A,2023-Q4
John Doe,123 Elm Street,Springfield,45,john.doe@example.com,False,True,False,True,False,B,2023-Q3
Jane Smith,456 Oak Avenue,Rivertown,29,jane.smith@example.com,True,False,False,False,True,C,2023-Q2
Michael Brown,789 Pine Road,Hilltop,52,michael.brown@example.com,False,False,True,True,False,D,2023-Q1
Emily Davis,321 Maple Lane,Greenfield,41,emily.davis@example.com,True,True,False,False,False,E,2022-Q4
Chris Wilson,654 Birch Boulevard,Lakeside,37,chris.wilson@example.com,False,False,True,False,True,F,2022-Q3
Patricia Taylor,987 Cedar Street,Rivertown,33,patricia.taylor@example.com,True,False,False,True,False,G,2022-Q2
Robert Martinez,159 Spruce Drive,Springfield,48,robert.martinez@example.com,False,True,False,False,True,H,2022-Q1
Jessica Lee,753 Willow Way,Lakeside,36,jessica.lee@example.com,True,False,True,False,False,A,2023-Q4
Daniel Harris,753 Willow Way,Lakeside,39,daniel.harris@example.com,False,True,False,True,False,A,2023-Q4
Sophia Clark,753 Willow Way,Lakeside,36,sophia.clark@example.com,True,False,False,False,True,A,2023-Q4
James White,753 Willow Way,Lakeside,40,james.white@example.com,False,True,True,False,False,A,2023-Q4
Olivia King,753 Willow Way,Lakeside,36,olivia.king@example.com,True,False,False,True,False,A,2023-Q4
Ethan Scott,753 Willow Way,Lakeside,42,ethan.scott@example.com,False,False,True,False,True,A,2023-Q4
Mia Lewis,753 Willow Way,Lakeside,36,mia.lewis@example.com,True,True,False,False,False,A,2023-Q4
William Young,753 Willow Way,Lakeside,38,william.young@example.com,False,True,False,True,False,A,2023-Q4
Olivia Davis,357 Cherry Street,Mountainview,31,olivia.davis@example.com,False,False,True,False,False,C,2023-Q2
Noah Davis,357 Cherry Street,Mountainview,35,noah.davis@example.com,False,True,False,False,False,C,2023-Q2
Emma Davis,357 Cherry Street,Mountainview,29,emma.davis@example.com,False,False,False,True,False,C,2023-Q2
Ava Davis,357 Cherry Street,Mountainview,27,ava.davis@example.com,True,False,False,False,False,C,2023-Q2
Ethan Davis,357 Cherry Street,Mountainview,30,ethan.davis@example.com,False,False,False,False,True,C,2023-Q2
Sophia Brown,123 Maple Avenue,Springfield,40,sophia.brown@example.com,True,False,False,False,False,A,2023-Q1
Jackson Smith,456 Oak Lane,Rivertown,28,jackson.smith@example.com,False,True,False,False,False,B,2023-Q3
Mia Johnson,789 Pine Road,Lakeside,35,mia.johnson@example.com,False,False,True,False,False,D,2023-Q4
Lucas Martinez,321 Birch Street,Hilltop,42,lucas.martinez@example.com,False,False,False,True,False,E,2022-Q4
Amelia Wilson,654 Cedar Avenue,Greenfield,37,amelia.wilson@example.com,False,False,False,False,True,F,2023-Q1
Mason Lee,987 Elm Street,Brookside,45,mason.lee@example.com,True,False,False,False,False,G,2023-Q2
Isabella Taylor,159 Spruce Lane,Riverside,32,isabella.taylor@example.com,False,True,False,False,False,H,2023-Q3
James Anderson,753 Willow Drive,Seaside,50,james.anderson@example.com,False,False,True,False,False,A,2023-Q4
Charlotte Thomas,852 Aspen Way,Meadowville,29,charlotte.thomas@example.com,False,False,False,True,False,B,2022-Q3
Benjamin White,951 Poplar Street,Sunnydale,38,benjamin.white@example.com,False,False,False,False,True,C,2023-Q1
Evelyn Harris,147 Cypress Avenue,Clearwater,41,evelyn.harris@example.com,True,False,False,False,False,D,2023-Q2
Alexander Clark,258 Redwood Road,Forestville,36,alexander.clark@example.com,False,True,False,False,False,E,2023-Q3
Harper Lewis,369 Fir Street,Baytown,34,harper.lewis@example.com,False,False,True,False,False,F,2023-Q4
Daniel Walker,741 Hemlock Lane,Valleyview,39,daniel.walker@example.com,False,False,False,True,False,G,2022-Q2
Abigail Hall,963 Juniper Drive,Crestwood,43,abigail.hall@example.com,False,False,False,False,True,H,2023-Q1
Jordan Johnson,124 Maple Avenue,Springfield,32,jordan.johnson@example.com,False,True,False,False,False,A,2021-Q2
Taylor Johnson,125 Maple Avenue,Springfield,36,taylor.johnson@example.com,True,False,True,False,False,A,2021-Q3
Morgan Johnson,126 Maple Avenue,Springfield,30,morgan.johnson@example.com,False,False,False,True,False,A,2021-Q4
Casey Johnson,127 Maple Avenue,Springfield,28,casey.johnson@example.com,False,False,False,False,True,A,2022-Q1
Riley Johnson,128 Maple Avenue,Springfield,40,riley.johnson@example.com,True,True,False,False,False,A,2022-Q2
Alex Smith,456 Oak Street,Rivertown,29,alex.smith@example.com,False,True,False,False,False,B,2021-Q1
Jamie Lee,789 Pine Road,Lakeside,45,jamie.lee@example.com,True,False,False,False,False,C,2021-Q2
Pat Morgan,321 Birch Lane,Hilltown,38,pat.morgan@example.com,False,False,True,False,False,D,2021-Q3
Chris Taylor,654 Cedar Avenue,Valleyview,50,chris.taylor@example.com,False,False,False,True,False,E,2021-Q4
Sam Jordan,987 Elm Street,Mountainville,33,sam.jordan@example.com,False,False,False,False,True,F,2022-Q1
Dana Kim,159 Spruce Drive,Seaside,27,dana.kim@example.com,True,True,False,False,False,G,2022-Q2
Lee Parker,753 Willow Way,Forestville,41,lee.parker@example.com,False,False,True,False,False,H,2022-Q3
Jordan Blake,852 Aspen Court,Rivertown,35,jordan.blake@example.com,False,False,False,True,False,B,2022-Q4
Taylor Green,951 Redwood Terrace,Lakeside,39,taylor.green@example.com,False,False,False,False,True,C,2023-Q1
Morgan White,753 Maple Avenue,Hilltown,42,morgan.white@example.com,True,False,False,False,False,D,2023-Q2
Casey Black,159 Oak Street,Valleyview,31,casey.black@example.com,False,True,False,False,False,E,2023-Q3
Riley Brown,456 Pine Road,Mountainville,37,riley.brown@example.com,False,False,True,False,False,F,2023-Q4
Alex Blue,321 Birch Lane,Seaside,44,alex.blue@example.com,False,False,False,True,False,G,2024-Q1
Jamie Red,654 Cedar Avenue,Forestville,26,jamie.red@example.com,False,False,False,False,True,H,2024-Q2
Pat Yellow,987 Elm Street,Rivertown,48,pat.yellow@example.com,True,True,False,False,False,A,2024-Q3
Ethan B.,404 Spruce St,Lakeside,39,ethan.b@example.com,False,True,False,False,False,H,2023-Q4
Emma Brown,405 Spruce Street,Lakeside,37,emma.brown@example.com,False,True,False,False,False,H,2023-Q4
Ethan Brown,404 Spruce Street,Lakeside,39,ethan.brown@anothermail.com,False,True,False,False,False,H,2023-Q3
Ethan Brown,404 Spruce Street,Lakeside,39,ethan.brown@example.com,False,True,True,False,False,H,2023-Q4
Ethan Brown,404 Spruce Street,Lakeside,39,ethan.brown@example.com,True,True,False,False,False,H,2023-Q4
Sophia Green,123 Maple Avenue,Riverside,28,sophia.green@example.com,True,False,False,False,True,A,2023-Q1
Liam Smith,789 Oak Lane,Hilltop,45,liam.smith@example.com,False,False,True,True,False,B,2023-Q2
Olivia Johnson,456 Pine Road,Meadowville,34,olivia.johnson@example.com,False,True,False,False,True,C,2023-Q3
Noah Williams,321 Birch Street,Brookfield,52,noah.williams@example.com,True,False,False,False,False,D,2023-Q4
Ava Martinez,654 Cedar Avenue,Greenfield,29,ava.martinez@example.com,False,False,True,False,True,E,2023-Q1
Mason Davis,987 Elm Street,Sunnydale,41,mason.davis@example.com,True,True,False,False,False,F,2023-Q2
Isabella Wilson,159 Spruce Lane,Lakeside,36,isabella.wilson@example.com,False,False,True,True,False,G,2023-Q3
Lucas Moore,753 Willow Drive,Hilltop,50,lucas.moore@example.com,True,False,False,True,False,H,2023-Q4
Mia Taylor,246 Aspen Street,Riverside,33,mia.taylor@example.com,False,True,False,False,True,A,2023-Q2
James Anderson,135 Poplar Road,Meadowville,47,james.anderson@example.com,True,False,True,False,False,B,2023-Q3
Amelia Thomas,864 Fir Avenue,Brookfield,31,amelia.thomas@example.com,False,False,False,True,True,C,2023-Q4
Benjamin Jackson,975 Redwood Street,Greenfield,38,benjamin.jackson@example.com,True,True,False,False,False,D,2023-Q1
Charlotte White,468 Cypress Lane,Sunnydale,42,charlotte.white@example.com,False,False,True,False,True,E,2023-Q2
Henry Harris,357 Juniper Road,Riverside,55,henry.harris@example.com,True,False,False,True,False,F,2023-Q3
Grace Martin,642 Alder Avenue,Hilltop,26,grace.martin@example.com,False,True,False,False,False,G,2023-Q4
Harrison Harris,654 Juniper Street,Meadowland,29,harrison.harris@example.com,False,False,True,False,False,F,2020-Q4
Hudson Harris Jr.,654 Juniper Street,Meadowland,27,hudson.harris.jr@example.com,False,True,False,False,False,F,2021-Q1
H. Harris,654 Juniper Street,Meadowland,28,h.harris@example.com,False,False,True,True,False,F,2020-Q4
Hudson H.,654 Juniper Street,Meadowland,28,hudson.h@example.com,True,False,True,False,False,F,2020-Q4
Harris Hudson,654 Juniper Street,Meadowland,30,harris.hudson@example.com,False,False,True,False,True,F,2020-Q4
Avery Johnson,123 Maple Avenue,Springfield,34,avery.johnson@example.com,True,False,False,False,False,A,2021-Q2
Emma Thompson,456 Oak Lane,Rivertown,42,emma.thompson@example.com,False,True,False,False,False,B,2021-Q3
Liam Smith,789 Pine Road,Lakeside,29,liam.smith@example.com,False,False,False,True,False,C,2021-Q4
Olivia Brown,321 Birch Street,Hilltop,36,olivia.brown@example.com,False,False,False,False,True,D,2022-Q1
Noah Wilson,654 Cedar Avenue,Greenfield,31,noah.wilson@example.com,True,True,False,False,False,E,2022-Q2
Sophia Martinez,987 Elm Street,Riverbend,27,sophia.martinez@example.com,False,False,True,False,False,G,2022-Q3
Mason Lee,159 Spruce Drive,Sunnyvale,40,mason.lee@example.com,False,False,False,True,False,H,2022-Q4
Isabella Garcia,753 Willow Way,Brookside,33,isabella.garcia@example.com,True,False,False,False,True,A,2023-Q1
Ethan Martinez,852 Aspen Court,Meadowville,38,ethan.martinez@example.com,False,True,False,False,False,B,2023-Q2
Mia Rodriguez,951 Poplar Street,Cedarville,26,mia.rodriguez@example.com,False,False,True,False,False,C,2023-Q3
James Anderson,147 Fir Lane,Pinehill,45,james.anderson@example.com,False,False,False,True,False,D,2023-Q4
Charlotte White,258 Cypress Avenue,Mapleton,32,charlotte.white@example.com,True,False,False,False,False,E,2024-Q1
Alexander King,369 Redwood Road,Forestview,37,alexander.king@example.com,False,True,False,False,False,F,2024-Q2
Amelia Scott,741 Chestnut Street,Valleytown,29,amelia.scott@example.com,False,False,True,False,False,G,2024-Q3
Lucas Young,963 Walnut Avenue,Ridgetop,35,lucas.young@example.com,False,False,False,True,False,H,2024-Q4
Rebecca Grey,753 Pine Street,Mountainview,40,rebecca.grey@example.com,False,True,False,True,False,C,2023-Q1
Michael Grey,753 Pine Street,Mountainview,45,michael.grey@example.com,True,False,False,True,True,C,2023-Q2
Sarah Grey,753 Pine Street,Mountainview,38,sarah.grey@example.com,False,True,True,False,True,C,2023-Q3
David Grey,753 Pine Street,Mountainview,50,david.grey@example.com,False,False,True,True,False,C,2023-Q4
Emily Grey,753 Pine Street,Mountainview,35,emily.grey@example.com,True,True,False,False,True,C,2023-Q1
John Smith,123 Elm Street,Springfield,30,john.smith@example.com,True,False,False,False,False,A,2022-Q4
Alice Johnson,456 Oak Avenue,Rivertown,28,alice.johnson@example.com,False,True,True,False,False,B,2023-Q1
Robert Brown,789 Maple Lane,Lakeside,55,robert.brown@example.com,False,False,True,True,True,D,2023-Q2
Jessica White,321 Birch Road,Hilltop,42,jessica.white@example.com,True,True,False,False,False,E,2023-Q3
Daniel Green,654 Cedar Street,Valleyview,37,daniel.green@example.com,False,False,True,False,True,F,2023-Q4
Laura Black,987 Pine Street,Mountainview,29,laura.black@example.com,True,False,True,True,False,G,2022-Q3
Kevin White,159 Spruce Avenue,Rivertown,33,kevin.white@example.com,False,True,False,True,True,H,2023-Q1
Sophia Blue,753 Pine Street,Mountainview,41,sophia.blue@example.com,True,False,False,False,True,A,2023-Q2
James Red,852 Willow Drive,Springfield,47,james.red@example.com,False,True,True,False,False,B,2023-Q3
Olivia Yellow,963 Aspen Way,Lakeside,36,olivia.yellow@example.com,True,False,True,True,True,C,2023-Q4
Ethan Purple,147 Cherry Street,Hilltop,39,ethan.purple@example.com,False,True,False,False,False,D,2022-Q2
Mia Orange,258 Poplar Avenue,Valleyview,31,mia.orange@example.com,True,False,True,True,False,E,2023-Q1
William Pink,369 Fir Street,Rivertown,44,william.pink@example.com,False,True,False,True,True,F,2023-Q2
Ava Cyan,753 Pine Street,Mountainview,43,ava.cyan@example.com,True,False,True,False,True,G,2023-Q3
Liam Magenta,741 Hemlock Road,Springfield,50,liam.magenta@example.com,False,True,False,True,False,H,2023-Q4
Diana Wilson,23 Elm Street,Hilltown,38,diana.wilson@example.com,False,False,True,False,False,F,2023-Q1
Daniel Wilson,23 Elm Street,Hilltown,42,daniel.wilson@example.com,False,True,False,False,False,F,2023-Q2
Daisy Wilson,23 Elm Street,Hilltown,36,daisy.wilson@example.com,False,False,False,True,False,F,2023-Q3
Derek Wilson,23 Elm Street,Hilltown,45,derek.wilson@example.com,True,False,False,False,False,F,2023-Q4
Debbie Wilson,23 Elm Street,Hilltown,39,debbie.wilson@example.com,False,False,False,False,True,F,2023-Q1
Alice Johnson,12 Maple Avenue,Springfield,29,alice.johnson@example.com,True,False,False,False,False,A,2023-Q1
Bob Smith,45 Oak Lane,Rivertown,34,bob.smith@example.com,False,True,False,False,False,B,2023-Q2
Carol White,78 Pine Street,Lakeside,41,carol.white@example.com,False,False,True,False,False,C,2023-Q3
Eve Black,90 Birch Road,Hilltown,50,eve.black@example.com,False,False,False,True,False,D,2023-Q4
Frank Green,33 Cedar Avenue,Springfield,27,frank.green@example.com,True,False,False,False,False,E,2023-Q1
Grace Brown,56 Willow Street,Rivertown,32,grace.brown@example.com,False,True,False,False,False,G,2023-Q2
Henry Adams,67 Spruce Lane,Lakeside,46,henry.adams@example.com,False,False,True,False,False,H,2023-Q3
Ivy Clark,89 Poplar Road,Hilltown,39,ivy.clark@example.com,False,False,False,True,False,A,2023-Q4
Jack Davis,101 Ash Avenue,Springfield,31,jack.davis@example.com,True,False,False,False,False,B,2023-Q1
Karen Evans,23 Elm Street,Hilltown,44,karen.evans@example.com,False,True,False,False,False,C,2023-Q2
Leo Foster,34 Maple Avenue,Rivertown,28,leo.foster@example.com,False,False,True,False,False,D,2023-Q3
Mia Garcia,56 Oak Lane,Lakeside,37,mia.garcia@example.com,False,False,False,True,False,E,2023-Q4
Nina Harris,78 Pine Street,Hilltown,35,nina.harris@example.com,True,False,False,False,False,F,2023-Q1
Oscar James,90 Birch Road,Springfield,30,oscar.james@example.com,False,True,False,False,False,G,2023-Q2
Paula King,101 Ash Avenue,Rivertown,33,paula.king@example.com,False,False,True,False,False,H,2023-Q3
Jane Doe,456 Oak Lane,Gotham,36,jane.doe@example.com,False,False,True,False,False,D,2023-Q1
Jake Doe,456 Oak Lane,Gotham,40,jake.doe@example.com,False,True,False,False,False,D,2023-Q1
Jill Doe,456 Oak Lane,Gotham,35,jill.doe@example.com,True,False,False,False,False,D,2023-Q1
Jack Doe,456 Oak Lane,Gotham,42,jack.doe@example.com,False,False,False,True,True,D,2023-Q1
Jenny Doe,456 Oak Lane,Gotham,39,jenny.doe@example.com,False,False,False,False,True,D,2023-Q1
Alice Smith,123 Maple Street,Metropolis,28,alice.smith@example.com,True,False,False,False,False,A,2023-Q2
